bookID	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher	genero	title_book	series	title	SerieChave
362	Nick  Webb	4,14	345476514	9,78035E+12	eng	368	2623	49	27/12/2005	Del Rey	Biografia/Autobiografia	Wish You Were Here: The Official Biography of Douglas Adams	NULL	Wish You Were Here: The Official Biography of Douglas Adams	NULL
367	Terry Jones	3,6	345368436	9,78035E+12	eng	256	885	84	27/10/1998	Ballantine Books	Space Opera	Douglas Adams's Starship Titanic	NULL	Douglas Adams's Starship Titanic	NULL
377	Douglas Adams	3,93	1417622857	9,78142E+12	eng	336	5	0	01/07/2003	Turtleback Books	Ficção Científica	Salmon of Doubt: Hitchhiking the Galaxy One Last Time	NULL	Salmon of Doubt: Hitchhiking the Galaxy One Last Time	NULL
382	Susan Nanus	4,13	573650969	9,78057E+12	eng	72	100	13	12/01/2011	Samuel French  Inc.	NULL	The Phantom Tollbooth: A Children's Play in Two Acts	NULL	The Phantom Tollbooth: A Children's Play in Two Acts	NULL
385	Harry G. Frankfurt	3,57	691122946	9,78069E+12	eng	67	9358	995	30/01/2005	Princeton University Press	Humor/Comédia	On Bullshit	NULL	On Bullshit	NULL
386	Nick Flynn	3,78	393329402	9,78039E+12	eng	347	9318	907	12/09/2005	W. W. Norton & Company	Romance	Another Bullshit Night in Suck City	NULL	Another Bullshit Night in Suck City	NULL
397	Abraham Lincoln	4,53	395883970	9,7804E+12	eng	32	5239	76	02/02/1998	HMH Books for Young Readers	História	The Gettysburg Address	NULL	The Gettysburg Address	NULL
399	Don DeLillo	3,92	684848155	9,78068E+12	eng	827	1505	175	09/07/1998	Scribner	História	Underworld	NULL	Underworld	NULL
400	Don DeLillo	3,99	140156046	9,78014E+12	eng	480	11857	564	01/05/1991	Penguin	Fantasia	Libra	NULL	Libra	NULL
404	Don DeLillo	3,43	679722947	9,78068E+12	eng	256	1356	72	17/07/1989	Vintage Contemporaries	Ficção	Running Dog	NULL	Running Dog	NULL
406	Don DeLillo	3,22	743244257	9,78074E+12	eng	224	460	41	06/04/2004	Scribner	Policial/Mistério	Cosmopolis	NULL	Cosmopolis	NULL
407	Don DeLillo	3,48	140179178	9,78014E+12	eng	272	2492	145	01/01/1994	Penguin Books	Ficção	Great Jones Street	NULL	Great Jones Street	NULL
408	Don DeLillo	3,64	679722955	9,78068E+12	eng	339	3100	212	17/07/1989	Vintage	Ficção	The Names	NULL	The Names	NULL
409	Thomas Pynchon	4,13	159420120X	9,78159E+12	eng	1085	5296	587	21/11/2006	Penguin Press	Ficção Histórica	Against the Day	NULL	Against the Day	NULL
413	Thomas Pynchon	4,07	312423209	9,78031E+12	eng	773	8086	602	03/01/2004	Picador USA	Ficção Histórica	Mason & Dixon	NULL	Mason & Dixon	NULL
414	Thomas Pynchon	3,69	141180633	9,78014E+12	en-US	385	702	69	01/09/1997	Penguin Classics	História	Vineland	NULL	Vineland	NULL
415	Thomas Pynchon	4,01	143039946	9,78014E+12	eng	776	29764	2164	31/10/2006	Penguin Books	Ficção Científica	Gravity's Rainbow	NULL	Gravity's Rainbow	NULL
418	Richard Fariña	3,8	140189300	9,78014E+12	eng	352	2473	220	29/08/1996	Penguin Classics	Jovem Adulto	Been Down So Long It Looks Like Up To Me	NULL	Been Down So Long It Looks Like Up To Me	NULL
421	Joan Didion	4,17	374522219	9,78037E+12	eng	222	11889	738	01/10/1990	Farrar Straus Giroux	Crônica	The White Album	NULL	The White Album	NULL
422	Joan Didion	3,8	679754865	9,78068E+12	eng	272	2962	255	11/04/1995	Vintage International	Ficção	A Book of Common Prayer	NULL	A Book of Common Prayer	NULL
423	Joan Didion	3,86	679752862	9,78068E+12	eng	240	2842	292	14/09/2004	Vintage	História	Where I Was From	NULL	Where I Was From	NULL
424	Joan Didion	4,21	374521727	9,78037E+12	eng	238	26934	1825	01/10/1990	Farrar Straus Giroux	Crônica	Slouching Towards Bethlehem	NULL	Slouching Towards Bethlehem	NULL
425	Joan Didion	3,81	679754857	9,78068E+12	en-US	234	2070	169	25/04/1995	Vintage International	Policial/Mistério	Democracy	NULL	Democracy	NULL
426	Joan Didion	4,5	307264874	9,78031E+12	eng	1122	1564	108	17/10/2006	Everyman's Library	Ficção	We Tell Ourselves Stories in Order to Live: Collected Nonfiction	NULL	We Tell Ourselves Stories in Order to Live: Collected Nonfiction	NULL
428	Joan Didion	3,87	374529949	9,78037E+12	eng	231	23656	1706	15/11/2005	Farrar  Straus and Giroux	Ficção	Play It As It Lays	NULL	Play It As It Lays	NULL
431	Paul Auster	3,89	143039830	9,78014E+12	eng	308	43200	1873	28/03/2006	Penguin Classics	Psicologia	The New York Trilogy	NULL	The New York Trilogy	NULL
432	Paul Auster	3,79	140097317	9,78014E+12	eng	203	12410	734	07/04/1987	Penguin Books	Policial/Mistério	City of Glass	The New York Trilogy  	City of Glass (The New York Trilogy  #1)	The New York Trilogy  #1
434	Paul Auster	3,64	014009735X	9,78014E+12	eng	96	3672	195	07/07/1987	Penguin Books	Ficção	Ghosts	The New York Trilogy  	Ghosts (The New York Trilogy  #2)	The New York Trilogy  #2
435	Paul Auster	3,89	940650762	9,78094E+12	eng	179	2998	164	01/11/1986	Sun and Moon Press	Ficção	The Locked Room	The New York Trilogy  	The Locked Room (The New York Trilogy  #3)	The New York Trilogy  #3
444	Peter Moon	3,89	963188925	9,78096E+12	eng	256	74	2	01/01/1995	Sky Books (NY)	NULL	Pyramids of Montauk: Explorations in Consciousness	NULL	Pyramids of Montauk: Explorations in Consciousness	NULL
446	Paul Auster	3,84	312426232	9,78031E+12	eng	306	17977	1157	17/10/2006	Picador	Biografia/Autobiografia	The Brooklyn Follies	NULL	The Brooklyn Follies	NULL
447	Paul Auster	3,94	140115854	9,78014E+12	eng	320	16099	503	01/04/1990	Penguin Books	Ficção	Moon Palace	NULL	Moon Palace	NULL
453	Paul Auster	3,9	140154078	9,78014E+12	en-US	217	361	36	01/12/1991	Penguin Books	Aventura	The Music of Chance	NULL	The Music of Chance	NULL
454	Paul Auster	3,23	805081453	9,78081E+12	eng	145	6688	562	23/01/2007	Henry Holt & Company	Ficção	Travels in the Scriptorium	NULL	Travels in the Scriptorium	NULL
456	Paul Auster	3,96	140178139	9,78014E+12	eng	275	11744	443	01/09/1993	Penguin Books	Ficção Científica	Leviathan	NULL	Leviathan	NULL
463	Paul Auster	3,77	811214982	9,78081E+12	eng	104	2390	120	17/06/2002	New Directions	Crônica	The Red Notebook: True Stories	NULL	The Red Notebook: True Stories	NULL
466	Paul Auster	4,38	2742741461	9,78274E+12	fre	1075	21	1	07/11/2002	Actes Sud	NULL	Timbuktu / Leviathan / Moon Palace	NULL	Timbuktu / Leviathan / Moon Palace	NULL
475	Jared Diamond	3,93	143036556	9,78014E+12	eng	608	52522	2780	27/12/2005	Penguin Books Ltd. (London)	História	Collapse: How Societies Choose to Fail or Succeed	NULL	Collapse: How Societies Choose to Fail or Succeed	NULL
476	Stephen Leeb	3,4	446579785	9,78045E+12	en-US	211	213	26	01/02/2006	Business Plus	Negócios/Finanças	The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel	NULL	The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel	NULL
477	Joseph A. Tainter	4,15	052138673X	9,78052E+12	eng	262	719	86	29/03/1990	Cambridge University Press	História	Collapse of Complex Societies	NULL	Collapse of Complex Societies	NULL
478	Robert D. Putnam	3,8	743203046	9,78074E+12	eng	544	4762	512	07/08/2001	Simon  Schuster	História	Bowling Alone: The Collapse and Revival of American Community	NULL	Bowling Alone: The Collapse and Revival of American Community	NULL
481	Philip K. Howard	3,91	034543871X	9,78035E+12	eng	272	62	4	29/01/2002	Ballantine Books	NULL	The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom	NULL	The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom	NULL
484	Joy Harjo	4,39	393318281	9,78039E+12	eng	576	278	20	17/09/1998	W. W. Norton  Company	NULL	Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America	NULL	Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America	NULL
493	Nikola Tesla	4,01	1599869942	9,7816E+12	eng	88	2862	262	17/05/2006	Filiquarian Publishing  LLC.	Biografia/Autobiografia	My Inventions	NULL	My Inventions	NULL
494	Marc J.  Seifer	3,78	806519606	9,78081E+12	eng	542	2829	334	01/02/2001	Citadel	Biografia/Autobiografia	Wizard: The Life and Times of Nikola Tesla: Biography of a Genius	NULL	Wizard: The Life and Times of Nikola Tesla: Biography of a Genius	NULL
497	Carol Dommermuth-Costa	3,93	822549204	9,78082E+12	eng	144	105	5	01/10/1994	Lerner Publications	Biografia/Autobiografia	Nikola Tesla: A Spark of Genius	NULL	Nikola Tesla: A Spark of Genius	NULL
498	Nikola Tesla	4,13	932813860	9,78093E+12	eng	100	102	2	01/12/2000	Adventures Unlimited Press	NULL	Tesla Papers	NULL	Tesla Papers	NULL
511	Julie Elizabeth Leto	3,77	373792689	9,78037E+12	eng	249	478	12	27/06/2006	Harlequin Blaze	Romance	Boys of Summer	NULL	Boys of Summer	NULL
515	Dave Thomas	4,03	974514055	9,78097E+12	en-US	828	1577	49	11/10/2004	Pragmatic Bookshelf	NULL	Programming Ruby: The Pragmatic Programmers' Guide	NULL	Programming Ruby: The Pragmatic Programmers' Guide	NULL
523	Maureen Kelly	3,95	764585975	9,78076E+12	eng	112	73	8	13/06/2000	Cliffs Notes	Aventura	Golding's Lord of the Flies	Cliffs Notes	Golding's Lord of the Flies (Cliffs Notes)	NULL
531	Victor Davis Hanson	4,11	812969707	9,78081E+12	eng	397	1693	100	12/09/2006	Random House	História	A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War	NULL	A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War	NULL
534	Ephraim Sevela	4,14	60255080	9,78006E+12	eng	216	1	0	01/01/1989	HarperCollins Publishers	Jovem Adulto	We Were Not Like Other People	NULL	We Were Not Like Other People	NULL
537	Alice Sebold	3,81	330485385	9,78033E+12	en-GB	328	6485	966	01/06/2003	Picador	Policial/Mistério	The Lovely Bones	NULL	The Lovely Bones	NULL
539	Sharyn McCrumb	3,8	345360354	9,78035E+12	eng	224	1371	43	13/05/1990	Ballantine Books	Policial/Mistério	Lovely in Her Bones	Elizabeth MacPherson  	Lovely in Her Bones (Elizabeth MacPherson  #2)	Elizabeth MacPherson  #2
565	Dave Shea	3,98	321303474	7,85342E+11	en-US	296	793	28	17/02/2005	Peachpit Press	NULL	The Zen of CSS Design: Visual Enlightenment for the Web	NULL	The Zen of CSS Design: Visual Enlightenment for the Web	NULL
570	Elizabeth Castro	3,8	321430840	9,78032E+12	en-US	456	549	42	01/08/2006	Peachpit Press	Ficção	HTML  XHTML  and CSS	Visual Quickstart Guide	HTML  XHTML  and CSS (Visual Quickstart Guide)	NULL
576	Michael Ochs	3,85	3822840858	9,78382E+12	mul	575	288	31	15/05/2005	Taschen	NULL	1000 Record Covers	NULL	1000 Record Covers	NULL
597	Chuck Klosterman	3,81	743264460	9,78074E+12	eng	245	26381	1109	13/06/2006	Scribner	Biografia/Autobiografia	Killing Yourself to Live: 85% of a True Story	NULL	Killing Yourself to Live: 85% of a True Story	NULL
599	Chuck Klosterman	3,73	743236017	9,78074E+12	eng	272	62089	3324	02/07/2004	Scribner	História	Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto	NULL	Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto	NULL
619	Jane Feather	3,51	553572490	9,78055E+12	eng	419	474	19	02/05/1996	Bantam	Romance	Vice	V  	Vice (V  #8)	V  #8
629	Robert M. Pirsig	3,77	60589469	9,78006E+12	eng	540	166046	6446	25/04/2006	HarperTorch	Aventura	Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values	Phaedrus  	Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1)	Phaedrus  #1
639	Kevin O'Malley	4,08	802789471	9,7808E+12	eng	32	1773	274	01/04/2005	Walker & Company	Conto de Fadas	Once Upon a Cool Motorcycle Dude	NULL	Once Upon a Cool Motorcycle Dude	NULL
642	Ronald L. DiSanto	3,72	688060692	9,78069E+12	en-GB	408	286	10	19/11/1990	William Morrow Paperbacks	História	Guidebook to Zen and the Art of Motorcycle Maintenance	NULL	Guidebook to Zen and the Art of Motorcycle Maintenance	NULL
643	John Harold Haynes	3,85	185960515X	9,78186E+12	eng	222	40	2	05/07/2002	Haynes Manuals N. America  Inc.	NULL	Motorcycle Basics Techbook	NULL	Motorcycle Basics Techbook	NULL
650	Catharine M. Fishel	3,93	1592530877	9,78159E+12	eng	191	27	0	01/09/2004	Rockport Publishers	História	LOGO Lounge: 2 000 International Identities by Leading Designers	NULL	LOGO Lounge: 2 000 International Identities by Leading Designers	NULL
655	Leo Tolstoy	4,11	451528808	9,78045E+12	eng	304	7300	266	01/04/2003	Signet Classics	História	The Death of Ivan Ilych And Other Stories	NULL	The Death of Ivan Ilych And Other Stories	NULL
656	Leo Tolstoy	4,11	192833987	9,78019E+12	eng	1392	211671	6245	25/06/1998	Oxford University Press	Ficção Histórica	War and Peace	NULL	War and Peace	NULL
658	Leo Tolstoy	4,13	486451380	9,78049E+12	eng	352	2403	210	08/09/2006	Dover Publications	Religião/Espiritualidade	The Kingdom of God Is Within You	NULL	The Kingdom of God Is Within You	NULL
662	Ayn Rand	3,69	452011876	9,78045E+12	eng	1168	322483	14702	01/08/1999	Plume	Ficção Científica	Atlas Shrugged	NULL	Atlas Shrugged	NULL
663	Ayn Rand	3,68	451163087	9,78045E+12	eng	224	2750	108	01/12/1963	Signet Book	Filosofia	For the New Intellectual: The Philosophy of Ayn Rand	NULL	For the New Intellectual: The Philosophy of Ayn Rand	NULL
665	Ayn Rand	3,51	451163931	9,78045E+12	eng	176	11462	467	01/11/1964	Signet	Filosofia	The Virtue of Selfishness: A New Concept of Egoism	NULL	The Virtue of Selfishness: A New Concept of Egoism	NULL
667	Ayn Rand	3,63	452281253	9,78045E+12	eng	105	110952	7277	01/12/1999	NAL	Distopia	Anthem	NULL	Anthem	NULL
668	Ayn Rand	3,91	451187849	9,78045E+12	eng	464	23199	1086	01/01/1996	Signet	Romance	We the Living	NULL	We the Living	NULL
669	Ayn Rand	3,88	451147952	9,78045E+12	eng	340	3501	153	15/07/1986	Signet	Ficção	Capitalism: The Unknown Ideal	NULL	Capitalism: The Unknown Ideal	NULL
670	Ayn Rand	3,96	452274044	9,78045E+12	eng	681	18	2	01/02/1997	NAL	Filosofia	Letters of Ayn Rand	NULL	Letters of Ayn Rand	NULL
672	J.J. Isler	3,95	471791431	9,78047E+12	eng	416	150	7	01/06/2006	For Dummies	Ficção	Sailing for Dummies	NULL	Sailing for Dummies	NULL
675	Colin  Wells	3,88	553803816	9,78055E+12	eng	368	646	83	25/07/2006	Delacorte Press	História	Sailing from Byzantium: How a Lost Empire Shaped the World	NULL	Sailing from Byzantium: How a Lost Empire Shaped the World	NULL
676	Billy Collins	4,23	375755195	9,78038E+12	eng	192	12180	630	17/09/2002	Random House Trade Paperbacks	Poesia	Sailing Alone Around the Room: New and Selected Poems	NULL	Sailing Alone Around the Room: New and Selected Poems	NULL
678	Christopher Caswell	3,62	1592283195	9,78159E+12	eng	286	51	5	01/04/2004	Lyons Press	Ficção	The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories	NULL	The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories	NULL
681	Kevin Trudeau	3,09	975599518	9,78098E+12	en-US	571	1601	284	01/01/2004	Alliance Publishing	NULL	"Natural Cures ""They"" Don't Want You to Know about"	NULL	"Natural Cures ""They"" Don't Want You to Know about"	NULL
685	Bernard Malamud	3,63	374502005	9,78037E+12	eng	231	8854	672	07/07/2003	Farrar Straus Giroux	Ficção	The Natural	NULL	The Natural	NULL
698	Anne Tyler	3,55	307263940	9,78031E+12	eng	277	17155	1841	02/05/2006	Alfred A. Knopf	Drama	Digging to America	NULL	Digging to America	NULL
700	Gary Colombo	3,77	312405545	9,78031E+12	eng	826	44	3	21/01/2004	Bedford Books	História	Rereading America: Cultural Contexts for Critical Thinking and Writing	NULL	Rereading America: Cultural Contexts for Critical Thinking and Writing	NULL
702	Thomas E. Skidmore	3,59	019517013X	9,7802E+12	en-US	528	234	11	07/10/2004	Oxford University Press  USA	História	Modern Latin America	NULL	Modern Latin America	NULL
703	Philip Roth	3,77	1400079497	9,7814E+12	eng	391	33321	2925	27/09/2005	Vintage International	Ficção Histórica	The Plot Against America	NULL	The Plot Against America	NULL
707	Jon   Stewart	3,59	688171621	9,78069E+12	en-GB	164	8703	417	22/09/1999	Dey Street Books	Humor/Comédia	Naked Pictures of Famous People	NULL	Naked Pictures of Famous People	NULL
759	Gabriel García Márquez	4,19	60932686	9,78006E+12	eng	352	6375	179	13/05/2008	Harper Perennial Modern Classics	Romance	Collected Stories	NULL	Collected Stories	NULL
762	Gabriel García Márquez	3,97	1400034957	9,7814E+12	spa	118	7888	411	14/10/2003	Vintage Espanol	Realismo Mágico	Crónica de una muerte anunciada	NULL	Crónica de una muerte anunciada	NULL
763	Gabriel García Márquez	4,07	307350428	9,78031E+12	spa	496	130	5	07/02/2006	Plaza y Janes	Realismo Mágico	Cien años de soledad	NULL	Cien años de soledad	NULL
764	Gabriel García Márquez	3,98	307350444	9,78031E+12	spa	176	4508	278	07/02/2006	Plaza y Janes	Romance Histórico	Del amor y otros demonios	NULL	Del amor y otros demonios	NULL
765	Gabriel García Márquez	3,99	140003454X	9,7814E+12	eng	533	397	47	12/10/2004	Vintage	Biografia/Autobiografia	Living to Tell the Tale	NULL	Living to Tell the Tale	NULL
766	Gabriel García Márquez	3,6	1400095808	9,7814E+12	spa	112	5856	377	19/10/2004	Vintage Espanol	Romance	Memoria de mis putas tristes	NULL	Memoria de mis putas tristes	NULL
771	Brian Greene	4,07	375708111	9,78038E+12	eng	425	32569	1058	02/09/2004	Vintage Books USA	NULL	The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory	NULL	The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory	NULL
775	Upasika Kee Nanayon	4,29	086171492X	9,78086E+12	eng	288	37	6	15/05/2005	Wisdom Publications	Religião/Espiritualidade	Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman	NULL	Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman	NULL
787	Rob Humphreys	3,75	184353584X	9,78184E+12	eng	363	1	0	01/04/2006	Rough Guides	NULL	The Mini Rough Guide to London	NULL	The Mini Rough Guide to London	NULL
793	Lonely Planet	3,83	1740594770	9,78174E+12	eng	128	11	0	01/09/2004	Lonely Planet	NULL	Best of London	Lonely Planet Best Of	Best of London (Lonely Planet Best Of)	NULL
797	Lonely Planet	4,03	8408064762	9,78841E+12	spa	480	0	0	01/05/2006	Geoplaneta	NULL	Lonely Planet Londres	NULL	Lonely Planet Londres	NULL
799	Lonely Planet	0	1740592050	9,78174E+12	eng	295	0	0	01/09/2001	Lonely Planet	NULL	Out to Eat London 2002	Lonely Planet Out to Eat	Out to Eat London 2002 (Lonely Planet Out to Eat)	NULL
815	H.G. Bissinger	3,88	618710531	9,78062E+12	eng	287	6870	237	04/04/2006	Mariner Books	NULL	Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager	NULL	Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager	NULL
816	Neal Stephenson	4,25	60512806	9,78006E+12	eng	1139	83184	4249	01/11/2002	Avon	Ficção Científica	Cryptonomicon	NULL	Cryptonomicon	NULL
821	Neal Stephenson	4,1	2228894168	9,78223E+12	fre	418	5	0	31/03/2001	Payot	Ficção Científica	Le Réseau Kinakuta	Cryptonomicon  	Le Réseau Kinakuta (Cryptonomicon  #2)	Cryptonomicon  #2
822	Neal Stephenson	4,26	60733357	9,78006E+12	en-US	815	19320	565	14/06/2005	William Morrow Paperbacks	Suspense/Thriller	The Confusion	The Baroque Cycle  	The Confusion (The Baroque Cycle  #2)	The Baroque Cycle  #2
823	Neal Stephenson	3,93	60593083	9,78006E+12	eng	927	30872	1735	21/09/2004	HarperCollins Perennial	Fantasia	Quicksilver	The Baroque Cycle  	Quicksilver (The Baroque Cycle  #1)	The Baroque Cycle  #1
824	Neal Stephenson	3,61	553383442	9,78055E+12	eng	448	2465	137	31/05/2005	Spectra Books	Ficção Científica	The Cobweb	NULL	The Cobweb	NULL
826	Neal Stephenson	3,25	380816032	9,78038E+12	en-US	308	4657	223	06/02/2001	William Morrow Paperbacks	Humor/Comédia	The Big U	NULL	The Big U	NULL
827	Neal Stephenson	4,19	553380966	9,78055E+12	eng	499	71042	2767	02/05/2000	Spectra	Ficção Científica	The Diamond Age: Or  A Young Lady's Illustrated Primer	NULL	The Diamond Age: Or  A Young Lady's Illustrated Primer	NULL
